,Year,State,County,NAME,Total_Pop,Male_Pop,Female_Pop,Age_Median,White_Pop,Black_AA_Pop,AmericanIndian_AlasNative_Pop,Asian_Pop,PacificNative_Pop,OtherRace_Pop,Social_Security,Gini,PerCapita_Income,state,county
2556,2017, Iowa,Pottawattamie County,"Pottawattamie County, Iowa",93386,45728,47658,39.7,85248,1094,447,320,0,2653,12734,0.4239,29801,19,155
2557,2017, Iowa,Scott County,"Scott County, Iowa",172509,84926,87583,39.0,148733,12864,355,4986,0,5249,19394,0.4551,31897,19,163
2558,2017, Iowa,Story County,"Story County, Iowa",97502,51068,46434,27.3,83815,2724,175,8477,0,1616,8314,0.4701,30490,19,169
2559,2017, Iowa,Woodbury County,"Woodbury County, Iowa",102429,50589,51840,35.8,87589,3258,2679,2845,584,3306,13301,0.4283,26550,19,193
2560,2017, Kansas,Butler County,"Butler County, Kansas",66878,34563,32315,39.1,62001,1241,721,1078,0,1637,7811,0.4133,28494,20,015
2561,2017, Kansas,Douglas County,"Douglas County, Kansas",120793,58854,61939,29.9,100331,4777,3332,6496,0,5365,11112,0.4744,30459,20,045
2562,2017, Kansas,Johnson County,"Johnson County, Kansas",591178,290297,300881,37.7,508872,29563,2641,31044,280,12217,57398,0.4473,44043,20,091
2563,2017, Kansas,Leavenworth County,"Leavenworth County, Kansas",81095,44154,36941,37.8,67374,7659,749,600,0,4379,8313,0.3762,30070,20,103
2564,2017, Kansas,Riley County,"Riley County, Kansas",74172,38604,35568,24.8,61392,3633,735,3816,290,3444,5012,0.4741,27608,20,161
2565,2017, Kansas,Sedgwick County,"Sedgwick County, Kansas",513687,253813,259874,35.5,390457,45944,2549,22820,659,23670,58489,0.4487,27572,20,173
2566,2017, Kansas,Shawnee County,"Shawnee County, Kansas",178187,87190,90997,39.2,148331,15564,1031,3096,0,6136,24791,0.4076,28970,20,177
2567,2017, Kansas,Wyandotte County,"Wyandotte County, Kansas",165288,81477,83811,34.0,97951,36616,720,6809,0,9021,17084,0.4294,21831,20,209
2568,2017, Kentucky,Boone County,"Boone County, Kentucky",130728,64681,66047,37.7,117665,5119,126,2285,0,3053,13043,0.4098,33597,21,015
2569,2017, Kentucky,Bullitt County,"Bullitt County, Kentucky",80246,40167,40079,40.0,77234,732,131,692,36,1257,11085,0.3929,28055,21,029
2570,2017, Kentucky,Campbell County,"Campbell County, Kentucky",92488,45561,46927,37.9,86573,3082,0,1198,0,1112,10786,0.4725,34163,21,037
2571,2017, Kentucky,Christian County,"Christian County, Kentucky",70416,37969,32447,27.8,50241,15474,268,1442,137,2185,7430,0.4482,22870,21,047
2572,2017, Kentucky,Daviess County,"Daviess County, Kentucky",100374,48548,51826,38.8,91296,4340,150,1358,0,2888,14268,0.4897,29227,21,059
2573,2017, Kentucky,Fayette County,"Fayette County, Kentucky",321959,158325,163634,34.3,243170,46595,814,11729,145,11969,32609,0.4919,32927,21,067
2574,2017, Kentucky,Hardin County,"Hardin County, Kentucky",108071,53451,54620,37.2,86538,12801,169,2392,195,5418,11068,0.4740,29414,21,093
2575,2017, Kentucky,Jefferson County,"Jefferson County, Kentucky",771158,373431,397727,38.1,550925,168651,1145,23486,338,17327,100822,0.4680,31805,21,111
2576,2017, Kentucky,Kenton County,"Kenton County, Kentucky",165399,82333,83066,37.1,149162,7039,204,1962,57,4699,18790,0.4653,31263,21,117
2577,2017, Kentucky,McCracken County,"McCracken County, Kentucky",65385,31705,33680,43.1,,,,,,,10901,0.4584,29046,21,145
2578,2017, Kentucky,Madison County,"Madison County, Kentucky",91226,44475,46751,34.3,83478,3409,78,588,0,3200,9601,0.4617,25321,21,151
2579,2017, Kentucky,Oldham County,"Oldham County, Kentucky",66415,34094,32321,38.5,60655,1565,131,1271,0,2708,5582,0.4179,40233,21,185
2580,2017, Kentucky,Warren County,"Warren County, Kentucky",128845,62152,66693,32.5,104739,11496,0,4229,1786,4382,14508,0.4943,28503,21,227
2581,2017, Louisiana,Ascension Parish,"Ascension Parish, Louisiana",122948,59493,63455,35.4,88363,27301,0,1558,0,3017,10472,0.4232,30594,22,005
2582,2017, Louisiana,Bossier Parish,"Bossier Parish, Louisiana",127634,62912,64722,35.2,91453,29346,844,1644,114,3166,14420,0.4564,25654,22,015
2583,2017, Louisiana,Caddo Parish,"Caddo Parish, Louisiana",246581,117342,129239,37.2,114502,118227,1146,3507,0,7514,29629,0.5335,24169,22,017
2584,2017, Louisiana,Calcasieu Parish,"Calcasieu Parish, Louisiana",202445,98110,104335,35.9,141888,51096,234,3164,0,4340,22584,0.4632,28614,22,019
2585,2017, Louisiana,East Baton Rouge Parish,"East Baton Rouge Parish, Louisiana",446268,214721,231547,33.8,208844,205147,1111,16138,267,7158,41324,0.4987,30416,22,033
2586,2017, Louisiana,Iberia Parish,"Iberia Parish, Louisiana",72176,34272,37904,35.3,43580,24091,66,1658,0,1372,9811,0.4577,20391,22,045
2587,2017, Louisiana,Jefferson Parish,"Jefferson Parish, Louisiana",439036,212697,226339,39.1,267718,120320,1297,19292,0,7059,52507,0.4726,28548,22,051
2588,2017, Louisiana,Lafayette Parish,"Lafayette Parish, Louisiana",242485,119132,123353,35.1,166602,63343,430,5158,0,3871,24612,0.5003,29326,22,055
2589,2017, Louisiana,Lafourche Parish,"Lafourche Parish, Louisiana",98426,48833,49593,37.3,77264,13503,2888,826,0,1537,12279,0.4682,26690,22,057
2590,2017, Louisiana,Livingston Parish,"Livingston Parish, Louisiana",138228,67779,70449,36.4,,,,,,,16526,0.4055,25844,22,063
2591,2017, Louisiana,Orleans Parish,"Orleans Parish, Louisiana",393292,186954,206338,36.7,133124,234026,597,11587,28,8352,41856,0.5624,28297,22,071
2592,2017, Louisiana,Ouachita Parish,"Ouachita Parish, Louisiana",155874,74655,81219,35.6,92843,58924,56,1760,290,1407,17160,0.5275,23701,22,073
2593,2017, Louisiana,Rapides Parish,"Rapides Parish, Louisiana",131648,63860,67788,37.5,83099,41836,1214,2268,0,1827,16359,0.4829,22836,22,079
2594,2017, Louisiana,St. Landry Parish,"St. Landry Parish, Louisiana",83497,41733,41764,36.5,,,,,,,11598,0.4736,18958,22,097
2595,2017, Louisiana,St. Tammany Parish,"St. Tammany Parish, Louisiana",256327,123949,132378,40.2,209928,31453,1522,4623,0,3978,29772,0.4603,33559,22,103
2596,2017, Louisiana,Tangipahoa Parish,"Tangipahoa Parish, Louisiana",132497,64759,67738,35.2,89189,40033,246,991,0,1718,16509,0.4493,23410,22,105
2597,2017, Louisiana,Terrebonne Parish,"Terrebonne Parish, Louisiana",112086,54992,57094,35.8,77711,21573,5297,769,36,3879,13758,0.4933,22426,22,109
2598,2017, Maine,Androscoggin County,"Androscoggin County, Maine",107651,52970,54681,41.2,98190,1523,444,764,0,6549,15614,0.4268,26395,23,001
2599,2017, Maine,Aroostook County,"Aroostook County, Maine",67653,33647,34006,47.3,64260,550,1288,426,0,1068,11320,0.4755,25610,23,003
2600,2017, Maine,Cumberland County,"Cumberland County, Maine",292500,141779,150721,41.6,269022,9429,312,6805,0,5747,37649,0.4374,37800,23,005
2601,2017, Maine,Kennebec County,"Kennebec County, Maine",121821,59151,62670,44.3,116745,727,1032,975,83,2244,17931,0.4507,28880,23,011
2602,2017, Maine,Penobscot County,"Penobscot County, Maine",151957,75389,76568,42.2,143328,1528,2179,1239,19,3272,21230,0.4560,27409,23,019
2603,2017, Maine,York County,"York County, Maine",204191,100183,104008,45.1,195412,914,945,2930,85,3649,29703,0.4448,36426,23,031
2604,2017, Maryland,Allegany County,"Allegany County, Maryland",71615,37503,34112,41.5,63197,6761,91,287,0,1074,11196,0.4360,22389,24,001
2605,2017, Maryland,Anne Arundel County,"Anne Arundel County, Maryland",573235,284088,289147,38.9,411980,94836,1588,21508,223,23513,57050,0.4052,43236,24,003
2606,2017, Maryland,Baltimore County,"Baltimore County, Maryland",832468,395061,437407,39.5,500862,240170,2946,51908,377,24285,97742,0.4536,38880,24,005
2607,2017, Maryland,Calvert County,"Calvert County, Maryland",91502,45319,46183,40.7,74567,9935,182,1605,200,4800,9252,0.4024,43534,24,009
2608,2017, Maryland,Carroll County,"Carroll County, Maryland",167781,83099,84682,42.0,152856,5755,569,3045,39,3472,19881,0.4018,40659,24,013
2609,2017, Maryland,Cecil County,"Cecil County, Maryland",102746,51627,51119,40.4,90591,6799,81,990,0,3652,12094,0.4083,33762,24,015
2610,2017, Maryland,Charles County,"Charles County, Maryland",159700,77236,82464,38.4,71268,71868,814,5612,57,9070,14332,0.3850,40192,24,017
2611,2017, Maryland,Frederick County,"Frederick County, Maryland",252022,123903,128119,39.2,200914,22136,777,11534,101,10725,25807,0.3929,40177,24,021
2612,2017, Maryland,Harford County,"Harford County, Maryland",252160,123918,128242,41.2,197996,34970,416,7828,0,6391,29130,0.4216,38546,24,025
2613,2017, Maryland,Howard County,"Howard County, Maryland",321113,156053,165060,38.6,180677,59183,1338,59567,0,14828,26731,0.4130,51394,24,027
2614,2017, Maryland,Montgomery County,"Montgomery County, Maryland",1058810,512184,546626,39.0,544323,196882,3871,161254,378,41205,89500,0.4615,51083,24,031
2615,2017, Maryland,Prince George's County,"Prince George's County, Maryland",912756,439777,472979,37.2,148281,574112,3114,39223,512,23719,75043,0.4075,35947,24,033
2616,2017, Maryland,St. Mary's County,"St. Mary's County, Maryland",112667,56117,56550,36.2,87649,16177,0,2872,128,5023,10634,0.4101,37970,24,037
2617,2017, Maryland,Washington County,"Washington County, Maryland",150578,76284,74294,40.4,123249,15218,233,2966,0,6254,20916,0.4509,29177,24,043
2618,2017, Maryland,Wicomico County,"Wicomico County, Maryland",102923,48536,54387,36.0,66953,26776,35,3276,0,2924,11436,0.4471,27605,24,045
2619,2017, Maryland,Baltimore city,"Baltimore city, Maryland",611648,286883,324765,35.3,183988,383508,2347,16415,128,14709,71217,0.5102,29242,24,510
2620,2017, Massachusetts,Barnstable County,"Barnstable County, Massachusetts",213444,102953,110491,53.4,195858,5650,1432,3691,0,5042,42686,0.4478,41708,25,001
2621,2017, Massachusetts,Berkshire County,"Berkshire County, Massachusetts",126313,61044,65269,46.9,113035,3171,749,2194,0,3615,23092,0.4643,34735,25,003
2622,2017, Massachusetts,Bristol County,"Bristol County, Massachusetts",561483,270970,290513,41.2,468628,25711,0,12071,0,19262,70013,0.4650,35779,25,005
2623,2017, Massachusetts,Essex County,"Essex County, Massachusetts",785205,379424,405781,40.8,653613,34787,1844,26451,0,25044,93996,0.4798,39368,25,009
2624,2017, Massachusetts,Franklin County,"Franklin County, Massachusetts",70702,34520,36182,47.1,65753,1031,42,1093,0,2429,11284,0.4533,34263,25,011
2625,2017, Massachusetts,Hampden County,"Hampden County, Massachusetts",469818,227790,242028,38.7,381660,43810,1232,11843,56,13048,62043,0.4886,29661,25,013
2626,2017, Massachusetts,Hampshire County,"Hampshire County, Massachusetts",161834,74979,86855,35.8,142039,4660,230,8620,0,5055,16794,0.4373,32710,25,015
2627,2017, Massachusetts,Middlesex County,"Middlesex County, Massachusetts",1602947,784137,818810,38.4,1234426,87322,2705,193082,158,44050,157019,0.4707,50039,25,017
2628,2017, Massachusetts,Norfolk County,"Norfolk County, Massachusetts",700322,337390,362932,41.2,544496,51178,1114,75549,455,16724,77524,0.4727,51619,25,021
2629,2017, Massachusetts,Plymouth County,"Plymouth County, Massachusetts",515142,251045,264097,42.9,426313,48454,715,6553,82,8385,62801,0.4440,41402,25,023
2630,2017, Massachusetts,Suffolk County,"Suffolk County, Massachusetts",797939,386537,411402,32.9,445123,183937,2133,71002,40,38687,66074,0.5343,40345,25,025
2631,2017, Massachusetts,Worcester County,"Worcester County, Massachusetts",826116,408031,418085,40.5,689821,41191,2894,40568,129,27926,95891,0.4659,36179,25,027
2632,2017, Michigan,Allegan County,"Allegan County, Michigan",116447,58255,58192,39.8,108969,1467,459,405,0,3303,14572,0.4066,29560,26,005
2633,2017, Michigan,Bay County,"Bay County, Michigan",104239,51835,52404,44.2,98270,2368,565,467,0,2120,18175,0.4563,25963,26,017
2634,2017, Michigan,Berrien County,"Berrien County, Michigan",154259,75514,78745,41.9,120923,21647,758,2882,20,5580,23221,0.4787,28128,26,021
2635,2017, Michigan,Calhoun County,"Calhoun County, Michigan",134128,66252,67876,40.7,109843,14591,555,2943,60,5426,20959,0.4637,26088,26,025
2636,2017, Michigan,Clinton County,"Clinton County, Michigan",78443,38447,39996,41.2,73000,1461,67,1369,0,2199,9945,0.4335,33182,26,037
2637,2017, Michigan,Eaton County,"Eaton County, Michigan",109027,53503,55524,41.6,94186,8143,764,2634,0,2558,15295,0.4025,32619,26,045
2638,2017, Michigan,Genesee County,"Genesee County, Michigan",407385,196764,210621,41.0,303689,80612,1479,4257,155,15404,61925,0.4691,26181,26,049
2639,2017, Michigan,Grand Traverse County,"Grand Traverse County, Michigan",91807,45234,46573,43.4,86606,651,348,470,178,2666,12643,0.4319,32921,26,055
2640,2017, Michigan,Ingham County,"Ingham County, Michigan",290186,140770,149416,31.9,217402,33776,891,19047,87,15471,33501,0.4680,28231,26,065
2641,2017, Michigan,Isabella County,"Isabella County, Michigan",71063,34739,36324,28.1,62696,1646,2384,1264,0,2752,7322,0.4692,22432,26,073
2642,2017, Michigan,Jackson County,"Jackson County, Michigan",158640,80006,78634,41.5,138817,12625,491,1444,12,4787,23590,0.4734,28186,26,075
2643,2017, Michigan,Kalamazoo County,"Kalamazoo County, Michigan",262985,129116,133869,34.4,213751,28004,522,6890,303,12417,32223,0.4687,33039,26,077
2644,2017, Michigan,Kent County,"Kent County, Michigan",648594,319960,328634,35.3,518032,61593,2346,19330,184,25552,68375,0.4367,30523,26,081
2645,2017, Michigan,Lapeer County,"Lapeer County, Michigan",88174,44582,43592,44.1,84153,1232,521,223,0,1345,12850,0.3822,27557,26,087
2646,2017, Michigan,Lenawee County,"Lenawee County, Michigan",98623,49855,48768,42.0,91890,1795,746,264,55,2949,13291,0.3791,26569,26,091
2647,2017, Michigan,Livingston County,"Livingston County, Michigan",189651,95357,94294,43.5,183050,941,594,1908,135,2733,23576,0.4036,39169,26,093
2648,2017, Michigan,Macomb County,"Macomb County, Michigan",871375,424125,447250,40.9,702784,103697,2829,35972,527,17853,118289,0.4275,31006,26,099
2649,2017, Michigan,Marquette County,"Marquette County, Michigan",66502,33636,32866,38.9,62136,1264,466,56,60,2393,9792,0.4463,26374,26,103
2650,2017, Michigan,Midland County,"Midland County, Michigan",83411,41141,42270,42.3,78069,1214,554,2111,0,1224,11558,0.4961,36349,26,111
2651,2017, Michigan,Monroe County,"Monroe County, Michigan",149649,74623,75026,42.8,140874,3447,883,1095,14,2421,21726,0.4300,30336,26,115
2652,2017, Michigan,Muskegon County,"Muskegon County, Michigan",173693,86303,87390,38.9,139872,23676,794,920,16,7740,24863,0.4613,25241,26,121
2653,2017, Michigan,Oakland County,"Oakland County, Michigan",1250836,612077,638759,41.2,939162,170526,3694,90633,161,36814,155177,0.4701,43581,26,125
2654,2017, Michigan,Ottawa County,"Ottawa County, Michigan",286383,141410,144973,35.2,258295,4083,1456,7807,0,7511,31582,0.4269,30960,26,139
2655,2017, Michigan,Saginaw County,"Saginaw County, Michigan",191934,93142,98792,41.5,144047,36006,885,2103,0,6359,31588,0.4713,26263,26,145
2656,2017, Michigan,St. Clair County,"St. Clair County, Michigan",159350,79369,79981,43.9,149230,3704,182,773,86,4362,24976,0.4376,30096,26,147
2657,2017, Michigan,Shiawassee County,"Shiawassee County, Michigan",68446,34010,34436,43.0,66067,421,167,141,9,1561,10445,0.4038,26764,26,155
2658,2017, Michigan,Van Buren County,"Van Buren County, Michigan",75353,37327,38026,42.0,64859,2284,802,542,81,3081,11082,0.4026,25629,26,159
2659,2017, Michigan,Washtenaw County,"Washtenaw County, Michigan",367627,182763,184864,33.4,271554,42926,1200,33274,105,16252,37504,0.4763,38987,26,161
2660,2017, Michigan,Wayne County,"Wayne County, Michigan",1753616,844698,908918,38.0,930657,680499,5735,58440,134,45338,225099,0.4975,26126,26,163
2661,2017, Minnesota,Anoka County,"Anoka County, Minnesota",351373,175525,175848,38.4,290028,21900,1863,15876,116,12881,35737,0.3883,35123,27,003
2662,2017, Minnesota,Blue Earth County,"Blue Earth County, Minnesota",66973,34011,32962,30.5,60898,2315,0,1802,13,1813,6359,0.4455,29927,27,013
2663,2017, Minnesota,Carver County,"Carver County, Minnesota",102119,50422,51697,37.5,94168,1754,355,2262,0,2806,7889,0.4127,45386,27,019
2664,2017, Minnesota,Dakota County,"Dakota County, Minnesota",421751,208115,213636,37.8,345762,26730,1108,19966,491,16020,41661,0.4243,40184,27,037
2665,2017, Minnesota,Hennepin County,"Hennepin County, Minnesota",1252024,619807,632217,36.5,895725,167646,10508,90495,265,43488,121957,0.4836,44163,27,053
2666,2017, Minnesota,Olmsted County,"Olmsted County, Minnesota",154930,74864,80066,37.4,130111,9570,329,8327,0,5435,16305,0.4292,39224,27,109
2667,2017, Minnesota,Ramsey County,"Ramsey County, Minnesota",547974,266534,281440,35.0,362535,67086,3460,83579,123,19143,58979,0.4656,33641,27,123
2668,2017, Minnesota,Rice County,"Rice County, Minnesota",65968,33316,32652,36.7,56946,3596,163,1624,82,839,7259,0.4215,28470,27,131
2669,2017, Minnesota,St. Louis County,"St. Louis County, Minnesota",200000,99865,100135,40.9,184470,3409,3642,2180,88,5648,30423,0.4478,30238,27,137
2670,2017, Minnesota,Scott County,"Scott County, Minnesota",145827,74003,71824,36.4,122558,6566,1261,9081,39,3111,10655,0.3818,40331,27,139
2671,2017, Minnesota,Sherburne County,"Sherburne County, Minnesota",94570,48892,45678,36.3,87215,2490,275,1262,0,1841,7338,0.3624,35892,27,141
2672,2017, Minnesota,Stearns County,"Stearns County, Minnesota",157822,79463,78359,34.3,139326,9654,335,3869,15,2499,15686,0.4339,30797,27,145
2673,2017, Minnesota,Washington County,"Washington County, Minnesota",256348,127358,128990,39.1,220308,12153,1083,15352,120,6382,27353,0.4106,43933,27,163
2674,2017, Minnesota,Wright County,"Wright County, Minnesota",134286,67603,66683,37.5,126762,2498,571,1111,0,2321,11893,0.4059,35009,27,171
2675,2017, Mississippi,DeSoto County,"DeSoto County, Mississippi",178751,86503,92248,36.9,117315,47463,121,2430,0,5662,16756,0.3968,29109,28,033
2676,2017, Mississippi,Forrest County,"Forrest County, Mississippi",75471,35950,39521,32.2,44295,28120,251,762,0,1888,8529,0.4456,20330,28,035
2677,2017, Mississippi,Harrison County,"Harrison County, Mississippi",205027,99395,105632,36.1,138916,52095,1066,6363,195,5086,25400,0.4420,23772,28,047
2678,2017, Mississippi,Hinds County,"Hinds County, Mississippi",239497,111302,128195,35.1,59820,175531,123,2024,18,1342,27139,0.4607,23407,28,049
2679,2017, Mississippi,Jackson County,"Jackson County, Mississippi",142152,70166,71986,38.6,102064,32051,390,2685,384,2293,16818,0.4467,25990,28,059
2680,2017, Mississippi,Jones County,"Jones County, Mississippi",67930,33544,34386,37.6,,,,,,,8342,0.4473,19363,28,067
2681,2017, Mississippi,Lauderdale County,"Lauderdale County, Mississippi",76155,36471,39684,38.0,,,,,,,11551,0.5342,29253,28,075
2682,2017, Mississippi,Lee County,"Lee County, Mississippi",84933,40377,44556,37.6,57626,25438,220,860,0,628,10846,0.4593,27272,28,081
2683,2017, Mississippi,Madison County,"Madison County, Mississippi",104618,51365,53253,36.9,59067,40248,66,2354,0,847,10673,0.4918,37132,28,089
